file_name,fine_labels,coarse_labels,fine_label_names,coarse_label_names,image_height,image_width,image_channel,min_pixel,max_pixel
beetle_s_000120.png,7,7,beetle,insects,32,32,3,4,251
panthera_leo_s_000821.png,43,8,lion,large_carnivores,32,32,3,0,247
sunflower_s_001637.png,82,2,sunflower,flowers,32,32,3,0,255
alp_s_000101.png,49,10,mountain,large_natural_outdoor_scenes,32,32,3,11,255
forest_s_001182.png,33,10,forest,large_natural_outdoor_scenes,32,32,3,30,211
breakfast_table_s_001212.png,84,6,table,household_furniture,32,32,3,8,227
chalice_s_001298.png,28,3,cup,food_containers,32,32,3,24,240
bike_s_001945.png,8,18,bicycle,vehicles_1,32,32,3,2,159
fur_seal_s_000001.png,72,0,seal,aquatic_mammals,32,32,3,0,234
sofa_s_000538.png,25,6,couch,household_furniture,32,32,3,13,232
dungeness_crab_s_002026.png,26,13,crab,non-insect_invertebrates,32,32,3,0,255
nullarbor_plain_s_000188.png,60,10,plain,large_natural_outdoor_scenes,32,32,3,9,222
skyscraper_s_000128.png,76,9,skyscraper,large_man-made_outdoor_things,32,32,3,27,255
castle_s_000548.png,17,9,castle,large_man-made_outdoor_things,32,32,3,18,252
pickup_truck_s_002258.png,58,18,pickup_truck,vehicles_1,32,32,3,11,255
red_fox_s_000736.png,34,12,fox,medium_mammals,32,32,3,0,246
snake_s_000169.png,78,15,snake,reptiles,32,32,3,39,236
icbm_s_000036.png,69,19,rocket,vehicles_2,32,32,3,0,223
pine_s_001734.png,59,17,pine_tree,trees,32,32,3,0,255
man_s_000642.png,46,14,man,people,32,32,3,7,222
orchid_s_000203.png,54,2,orchid,flowers,32,32,3,8,255
tapeworm_s_000141.png,99,13,worm,non-insect_invertebrates,32,32,3,26,244
cirrocumulus_s_000190.png,23,10,cloud,large_natural_outdoor_scenes,32,32,3,20,168
computer_keyboard_s_000453.png,39,5,keyboard,household_electrical_devices,32,32,3,11,239
twin_towers_s_001013.png,76,9,skyscraper,large_man-made_outdoor_things,32,32,3,56,255
guided_missile_s_001175.png,69,19,rocket,vehicles_2,32,32,3,28,255
ankylosaurus_s_001390.png,29,15,dinosaur,reptiles,32,32,3,1,210
bear_cub_s_000440.png,3,8,bear,large_carnivores,32,32,3,0,222
cloud_s_000522.png,23,10,cloud,large_natural_outdoor_scenes,32,32,3,135,255
footbridge_s_000056.png,12,9,bridge,large_man-made_outdoor_things,32,32,3,7,184
cirrocumulus_cloud_s_000003.png,23,10,cloud,large_natural_outdoor_scenes,32,32,3,2,249
dungeness_crab_s_000154.png,26,13,crab,non-insect_invertebrates,32,32,3,6,248
bulldozer_s_001309.png,89,19,tractor,vehicles_2,32,32,3,2,255
fishbowl_s_002488.png,10,3,bowl,food_containers,32,32,3,0,252
trout_s_001930.png,91,1,trout,fish,32,32,3,23,255
computer_keyboard_s_002170.png,39,5,keyboard,household_electrical_devices,32,32,3,0,211
hedgehog_s_000817.png,63,12,porcupine,medium_mammals,32,32,3,0,251
mushroom_s_002068.png,51,4,mushroom,fruit_and_vegetables,32,32,3,1,255
oilcan_s_000994.png,16,3,can,food_containers,32,32,3,13,184
cycle_s_003148.png,8,18,bicycle,vehicles_1,32,32,3,2,253
sea_s_001482.png,71,10,sea,large_natural_outdoor_scenes,32,32,3,2,207
salix_alba_s_000150.png,96,17,willow_tree,trees,32,32,3,0,255
footbridge_s_000964.png,12,9,bridge,large_man-made_outdoor_things,32,32,3,4,255
safety_bicycle_s_000019.png,8,18,bicycle,vehicles_1,32,32,3,20,231
acer_saccharum_s_000820.png,47,17,maple_tree,trees,32,32,3,7,247
elephant_s_001885.png,31,11,elephant,large_omnivores_and_herbivores,32,32,3,2,186
serengeti_s_000676.png,60,10,plain,large_natural_outdoor_scenes,32,32,3,21,188
orchid_s_001021.png,54,2,orchid,flowers,32,32,3,16,255
hamster_s_000055.png,36,16,hamster,small_mammals,32,32,3,33,252
pickup_truck_s_001426.png,58,18,pickup_truck,vehicles_1,32,32,3,7,247
fin_whale_s_000787.png,95,0,whale,aquatic_mammals,32,32,3,1,242
goldfish_s_002576.png,1,1,aquarium_fish,fish,32,32,3,1,234
arabian_camel_s_000793.png,15,11,camel,large_omnivores_and_herbivores,32,32,3,17,245
wardrobe_s_000722.png,94,6,wardrobe,household_furniture,32,32,3,29,255
lift_bridge_s_000857.png,12,9,bridge,large_man-made_outdoor_things,32,32,3,3,249
freight_train_s_000021.png,90,18,train,vehicles_1,32,32,3,11,254
house_mouse_s_000012.png,50,16,mouse,small_mammals,32,32,3,1,255
bear_cub_s_000770.png,3,8,bear,large_carnivores,32,32,3,11,239
lawn_mower_s_000704.png,41,19,lawn_mower,vehicles_2,32,32,3,10,255
nile_crocodile_s_001949.png,27,15,crocodile,reptiles,32,32,3,40,235
young_girl_s_002222.png,35,14,girl,people,32,32,3,0,255
squirrel_s_000449.png,80,16,squirrel,small_mammals,32,32,3,35,228
alarm_clock_s_000315.png,22,5,clock,household_electrical_devices,32,32,3,21,255
house_s_001392.png,37,9,house,large_man-made_outdoor_things,32,32,3,0,255
panthera_pardus_s_000810.png,42,8,leopard,large_carnivores,32,32,3,0,255
tiger_s_000492.png,88,8,tiger,large_carnivores,32,32,3,1,225
navel_orange_s_001169.png,53,4,orange,fruit_and_vegetables,32,32,3,22,255
bowl_s_001155.png,10,3,bowl,food_containers,32,32,3,0,253
wolf_pup_s_001292.png,97,8,wolf,large_carnivores,32,32,3,2,246
freight_train_s_000082.png,90,18,train,vehicles_1,32,32,3,0,242
goblet_s_000125.png,28,3,cup,food_containers,32,32,3,14,255
alarm_clock_s_000130.png,22,5,clock,household_electrical_devices,32,32,3,17,255
sofa_s_000784.png,25,6,couch,household_furniture,32,32,3,0,255
icbm_s_000769.png,69,19,rocket,vehicles_2,32,32,3,52,253
caterpillar_s_002213.png,18,7,caterpillar,insects,32,32,3,0,198
plate_s_002788.png,61,3,plate,food_containers,32,32,3,61,255
acer_saccharum_s_001056.png,47,17,maple_tree,trees,32,32,3,0,255
sea_turtle_s_000527.png,93,15,turtle,reptiles,32,32,3,27,205
porcupine_s_002306.png,63,12,porcupine,medium_mammals,32,32,3,13,231
crab_s_001556.png,26,13,crab,non-insect_invertebrates,32,32,3,2,238
helix_aspersa_s_000015.png,77,13,snail,non-insect_invertebrates,32,32,3,0,255
butterfly_s_000360.png,14,7,butterfly,insects,32,32,3,0,255
telephone_s_000812.png,86,5,telephone,household_electrical_devices,32,32,3,2,255
balmoral_castle_s_001508.png,17,9,castle,large_man-made_outdoor_things,32,32,3,15,254
boardinghouse_s_000220.png,37,9,house,large_man-made_outdoor_things,32,32,3,28,251
ankylosaurus_s_000931.png,29,15,dinosaur,reptiles,32,32,3,27,255
sugar_maple_s_001937.png,47,17,maple_tree,trees,32,32,3,1,255
train_s_001653.png,90,18,train,vehicles_1,32,32,3,1,255
morel_s_000852.png,51,4,mushroom,fruit_and_vegetables,32,32,3,0,215
snake_s_000045.png,78,15,snake,reptiles,32,32,3,26,212
king_of_beasts_s_001427.png,43,8,lion,large_carnivores,32,32,3,47,225
soda_bottle_s_000891.png,9,3,bottle,food_containers,32,32,3,0,255
fur_seal_s_000525.png,72,0,seal,aquatic_mammals,32,32,3,7,223
minibus_s_000068.png,13,18,bus,vehicles_1,32,32,3,6,249
snail_s_001986.png,77,13,snail,non-insect_invertebrates,32,32,3,0,241
crab_s_000028.png,26,13,crab,non-insect_invertebrates,32,32,3,38,255
cockroach_s_000739.png,24,7,cockroach,insects,32,32,3,0,255
exocet_s_001034.png,69,19,rocket,vehicles_2,32,32,3,4,254
water_shrew_s_000344.png,74,16,shrew,small_mammals,32,32,3,7,199
whale_s_001433.png,95,0,whale,aquatic_mammals,32,32,3,0,255
boy_s_002251.png,11,14,boy,people,32,32,3,27,252
babassu_s_000015.png,56,17,palm_tree,trees,32,32,3,0,243
orchid_s_001841.png,54,2,orchid,flowers,32,32,3,1,243
infant_s_000010.png,2,14,baby,people,32,32,3,19,255
salix_purpurea_s_000115.png,96,17,willow_tree,trees,32,32,3,33,255
soda_bottle_s_000496.png,9,3,bottle,food_containers,32,32,3,1,255
salix_alba_s_000675.png,96,17,willow_tree,trees,32,32,3,6,255
crocodile_s_000005.png,27,15,crocodile,reptiles,32,32,3,15,236
manual-shrew041.png,74,16,shrew,small_mammals,32,32,3,6,191
leopard_s_001389.png,42,8,leopard,large_carnivores,32,32,3,34,255
crocodylus_niloticus_s_000795.png,27,15,crocodile,reptiles,32,32,3,1,235
pickup_s_000604.png,58,18,pickup_truck,vehicles_1,32,32,3,0,255
highway_s_000896.png,68,9,road,large_man-made_outdoor_things,32,32,3,19,255
woods_s_000637.png,33,10,forest,large_natural_outdoor_scenes,32,32,3,7,210
bowl_s_000002.png,10,3,bowl,food_containers,32,32,3,43,230
lion_s_000100.png,43,8,lion,large_carnivores,32,32,3,0,252
car_train_s_000398.png,90,18,train,vehicles_1,32,32,3,4,254
nematode_worm_s_000199.png,99,13,worm,non-insect_invertebrates,32,32,3,21,229
syrian_hamster_s_000684.png,36,16,hamster,small_mammals,32,32,3,25,255
camel_s_001974.png,15,11,camel,large_omnivores_and_herbivores,32,32,3,20,224
nile_crocodile_s_001351.png,27,15,crocodile,reptiles,32,32,3,15,196
citrus_aurantium_s_000101.png,53,4,orange,fruit_and_vegetables,32,32,3,0,248
palace_s_001029.png,17,9,castle,large_man-made_outdoor_things,32,32,3,12,255
baby_s_002063.png,2,14,baby,people,32,32,3,0,255
railroad_train_s_001554.png,90,18,train,vehicles_1,32,32,3,11,218
buckingham_palace_s_000731.png,17,9,castle,large_man-made_outdoor_things,32,32,3,13,255
shark_s_001316.png,73,1,shark,fish,32,32,3,0,225
castor_canadensis_s_001121.png,4,0,beaver,aquatic_mammals,32,32,3,22,246
tractor_s_000211.png,89,19,tractor,vehicles_2,32,32,3,25,255
camel_s_001288.png,15,11,camel,large_omnivores_and_herbivores,32,32,3,52,254
pickup_s_001088.png,58,18,pickup_truck,vehicles_1,32,32,3,12,255
bell_pepper_s_000415.png,83,4,sweet_pepper,fruit_and_vegetables,32,32,3,20,255
lion_s_001129.png,43,8,lion,large_carnivores,32,32,3,0,253
test_rocket_s_000253.png,69,19,rocket,vehicles_2,32,32,3,0,251
acer_saccharinum_s_001006.png,47,17,maple_tree,trees,32,32,3,3,231
breakfast_table_s_000136.png,84,6,table,household_furniture,32,32,3,0,255
tractor_s_001320.png,89,19,tractor,vehicles_2,32,32,3,4,211
train_s_001016.png,90,18,train,vehicles_1,32,32,3,12,242
orchid_s_000299.png,54,2,orchid,flowers,32,32,3,9,246
acer_saccharum_s_000499.png,47,17,maple_tree,trees,32,32,3,14,254
car_train_s_000562.png,90,18,train,vehicles_1,32,32,3,7,229
lawn_mower_s_000100.png,41,19,lawn_mower,vehicles_2,32,32,3,7,248
streetcar_s_000182.png,81,19,streetcar,vehicles_2,32,32,3,0,225
silver_maple_s_001632.png,47,17,maple_tree,trees,32,32,3,19,255
orange_s_002459.png,53,4,orange,fruit_and_vegetables,32,32,3,0,255
hognose_snake_s_000108.png,78,15,snake,reptiles,32,32,3,23,222
sunflower_s_000315.png,82,2,sunflower,flowers,32,32,3,0,254
television_s_000310.png,87,5,television,household_electrical_devices,32,32,3,13,255
hamster_s_001707.png,36,16,hamster,small_mammals,32,32,3,4,247
rabbit_s_001275.png,65,16,rabbit,small_mammals,32,32,3,18,251
red_maple_s_000356.png,47,17,maple_tree,trees,32,32,3,2,243
camel_s_001791.png,15,11,camel,large_omnivores_and_herbivores,32,32,3,21,245
drawbridge_s_001017.png,12,9,bridge,large_man-made_outdoor_things,32,32,3,28,255
sorex_palustris_s_000084.png,74,16,shrew,small_mammals,32,32,3,45,215
sunflower_s_000158.png,82,2,sunflower,flowers,32,32,3,0,254
armoire_s_000055.png,94,6,wardrobe,household_furniture,32,32,3,6,255
fox_s_001229.png,34,12,fox,medium_mammals,32,32,3,16,243
forest_s_002031.png,33,10,forest,large_natural_outdoor_scenes,32,32,3,14,249
otter_s_001246.png,55,0,otter,aquatic_mammals,32,32,3,6,165
tractor_s_000911.png,89,19,tractor,vehicles_2,32,32,3,10,255
phone_s_002386.png,86,5,telephone,household_electrical_devices,32,32,3,10,255
right_whale_s_000666.png,95,0,whale,aquatic_mammals,32,32,3,1,253
field_s_002691.png,60,10,plain,large_natural_outdoor_scenes,32,32,3,0,218
maine_lobster_s_000002.png,45,13,lobster,non-insect_invertebrates,32,32,3,3,245
pine_tree_s_001447.png,59,17,pine_tree,trees,32,32,3,24,255
pine_tree_s_000957.png,59,17,pine_tree,trees,32,32,3,12,240
state_highway_s_000668.png,68,9,road,large_man-made_outdoor_things,32,32,3,11,249
train_s_000025.png,90,18,train,vehicles_1,32,32,3,0,255
sunflower_s_000125.png,82,2,sunflower,flowers,32,32,3,10,251
electric_lamp_s_000470.png,40,5,lamp,household_electrical_devices,32,32,3,5,247
orchid_s_000333.png,54,2,orchid,flowers,32,32,3,0,253
ballistic_missile_s_000138.png,69,19,rocket,vehicles_2,32,32,3,107,255
pine_tree_s_000486.png,59,17,pine_tree,trees,32,32,3,0,253
nematode_s_001097.png,99,13,worm,non-insect_invertebrates,32,32,3,33,199
tiger_beetle_s_001278.png,7,7,beetle,insects,32,32,3,5,235
rosebush_s_000998.png,70,2,rose,flowers,32,32,3,0,241
king_of_beasts_s_000099.png,43,8,lion,large_carnivores,32,32,3,5,208
camelus_dromedarius_s_000710.png,15,11,camel,large_omnivores_and_herbivores,32,32,3,23,200
electric_lamp_s_000327.png,40,5,lamp,household_electrical_devices,32,32,3,13,244
mower_s_001307.png,41,19,lawn_mower,vehicles_2,32,32,3,0,243
canis_lupus_s_000085.png,97,8,wolf,large_carnivores,32,32,3,10,241
clock_s_001337.png,22,5,clock,household_electrical_devices,32,32,3,6,255
house_s_000407.png,37,9,house,large_man-made_outdoor_things,32,32,3,6,251
television_s_002600.png,87,5,television,household_electrical_devices,32,32,3,12,233
breakfast_table_s_000831.png,84,6,table,household_furniture,32,32,3,7,203
fox_s_000483.png,34,12,fox,medium_mammals,32,32,3,7,253
greenland_whale_s_000006.png,95,0,whale,aquatic_mammals,32,32,3,0,238
wardrobe_s_001935.png,94,6,wardrobe,household_furniture,32,32,3,15,212
field_s_000009.png,60,10,plain,large_natural_outdoor_scenes,32,32,3,22,255
lobster_s_001163.png,45,13,lobster,non-insect_invertebrates,32,32,3,25,254
tulipa_clusiana_s_000097.png,92,2,tulip,flowers,32,32,3,23,254
stingray_s_000039.png,67,1,ray,fish,32,32,3,7,233
stingray_s_000041.png,67,1,ray,fish,32,32,3,0,246
stingray_s_001876.png,67,1,ray,fish,32,32,3,5,241
lobster_s_001124.png,45,13,lobster,non-insect_invertebrates,32,32,3,0,255
black_woman_s_001013.png,98,14,woman,people,32,32,3,0,252
safety_bicycle_s_000167.png,8,18,bicycle,vehicles_1,32,32,3,78,246
bus_s_000980.png,13,18,bus,vehicles_1,32,32,3,0,255
computer_keyboard_s_002102.png,39,5,keyboard,household_electrical_devices,32,32,3,0,255
bungalow_s_000552.png,37,9,house,large_man-made_outdoor_things,32,32,3,15,255
bowl_s_000029.png,10,3,bowl,food_containers,32,32,3,3,255
butterfly_s_001297.png,14,7,butterfly,insects,32,32,3,0,255
lawn_mower_s_001965.png,41,19,lawn_mower,vehicles_2,32,32,3,4,255
crabapple_s_000281.png,0,4,apple,fruit_and_vegetables,32,32,3,28,255
river_otter_s_001726.png,55,0,otter,aquatic_mammals,32,32,3,51,219
railroad_train_s_000206.png,90,18,train,vehicles_1,32,32,3,21,254
tractor_s_001177.png,89,19,tractor,vehicles_2,32,32,3,8,253
rabbit_s_000004.png,65,16,rabbit,small_mammals,32,32,3,29,201
timber_wolf_s_000302.png,97,8,wolf,large_carnivores,32,32,3,14,255
panthera_tigris_s_000561.png,88,8,tiger,large_carnivores,32,32,3,7,248
dinosaur_s_000488.png,29,15,dinosaur,reptiles,32,32,3,11,248
seal_s_000569.png,72,0,seal,aquatic_mammals,32,32,3,16,238
forest_s_000909.png,33,10,forest,large_natural_outdoor_scenes,32,32,3,30,249
worm_snake_s_000015.png,78,15,snake,reptiles,32,32,3,3,255
byway_s_000039.png,68,9,road,large_man-made_outdoor_things,32,32,3,0,225
mcintosh_s_000551.png,0,4,apple,fruit_and_vegetables,32,32,3,2,244
boy_s_001180.png,11,14,boy,people,32,32,3,0,223
stone_crab_s_001505.png,26,13,crab,non-insect_invertebrates,32,32,3,5,211
dolphin_s_002169.png,30,0,dolphin,aquatic_mammals,32,32,3,0,255
rainbow_trout_s_000026.png,91,1,trout,fish,32,32,3,26,250
quercus_bicolor_s_000690.png,52,17,oak_tree,trees,32,32,3,14,229
clock_s_002301.png,22,5,clock,household_electrical_devices,32,32,3,33,255
snail_s_002480.png,77,13,snail,non-insect_invertebrates,32,32,3,43,216
poppy_s_002229.png,62,2,poppy,flowers,32,32,3,0,255
porcupine_s_000043.png,63,12,porcupine,medium_mammals,32,32,3,16,210
otter_s_000290.png,55,0,otter,aquatic_mammals,32,32,3,6,226
red_fox_s_000627.png,34,12,fox,medium_mammals,32,32,3,31,222
palm_tree_s_001785.png,56,17,palm_tree,trees,32,32,3,7,255
beaver_s_001196.png,4,0,beaver,aquatic_mammals,32,32,3,9,199
squirrel_s_002465.png,80,16,squirrel,small_mammals,32,32,3,1,223
lounge_chair_s_000002.png,20,6,chair,household_furniture,32,32,3,30,255
crab_s_000621.png,26,13,crab,non-insect_invertebrates,32,32,3,0,237
opossum_s_001986.png,64,12,possum,medium_mammals,32,32,3,2,219
stingray_s_001660.png,67,1,ray,fish,32,32,3,38,220
rosebush_s_001695.png,70,2,rose,flowers,32,32,3,0,234
snail_s_001985.png,77,13,snail,non-insect_invertebrates,32,32,3,8,247
telephone_set_s_000637.png,86,5,telephone,household_electrical_devices,32,32,3,0,255
clock_s_002005.png,22,5,clock,household_electrical_devices,32,32,3,72,255
caterpillar_s_001724.png,18,7,caterpillar,insects,32,32,3,10,233
poppy_s_002052.png,62,2,poppy,flowers,32,32,3,0,207
mount_s_001114.png,49,10,mountain,large_natural_outdoor_scenes,32,32,3,0,223
araneus_cavaticus_s_000004.png,79,13,spider,non-insect_invertebrates,32,32,3,28,253
cirrocumulus_cloud_s_000313.png,23,10,cloud,large_natural_outdoor_scenes,32,32,3,0,250
drawbridge_s_002049.png,12,9,bridge,large_man-made_outdoor_things,32,32,3,3,255
ankylosaurus_s_000370.png,29,15,dinosaur,reptiles,32,32,3,34,255
possum_s_001711.png,64,12,possum,medium_mammals,32,32,3,3,254
easy_chair_s_000271.png,20,6,chair,household_furniture,32,32,3,74,255
clock_s_001245.png,22,5,clock,household_electrical_devices,32,32,3,13,236
river_otter_s_001637.png,55,0,otter,aquatic_mammals,32,32,3,0,254
pine_s_000820.png,59,17,pine_tree,trees,32,32,3,19,243
breakfast_table_s_001545.png,84,6,table,household_furniture,32,32,3,2,223
fur_seal_s_000412.png,72,0,seal,aquatic_mammals,32,32,3,0,219
camel_s_000874.png,15,11,camel,large_omnivores_and_herbivores,32,32,3,0,255
shrew_s_001926.png,74,16,shrew,small_mammals,32,32,3,35,218
beaker_s_001343.png,28,3,cup,food_containers,32,32,3,0,255
hamster_s_000786.png,36,16,hamster,small_mammals,32,32,3,30,242
computer_keyboard_s_000039.png,39,5,keyboard,household_electrical_devices,32,32,3,0,234
lift_bridge_s_001230.png,12,9,bridge,large_man-made_outdoor_things,32,32,3,30,255
serengeti_plain_s_000399.png,60,10,plain,large_natural_outdoor_scenes,32,32,3,34,255
salix_purpurea_s_000648.png,96,17,willow_tree,trees,32,32,3,0,251
roach_s_000066.png,24,7,cockroach,insects,32,32,3,18,255
pine_s_000872.png,59,17,pine_tree,trees,32,32,3,10,186
shrew_s_000057.png,74,16,shrew,small_mammals,32,32,3,35,255
young_lady_s_001345.png,35,14,girl,people,32,32,3,5,253
cows_s_000550.png,19,11,cattle,large_omnivores_and_herbivores,32,32,3,5,207
palm_tree_s_000003.png,56,17,palm_tree,trees,32,32,3,0,235
tractor_s_001624.png,89,19,tractor,vehicles_2,32,32,3,3,254
lift_bridge_s_000335.png,12,9,bridge,large_man-made_outdoor_things,32,32,3,33,218
african_oil_palm_s_000062.png,56,17,palm_tree,trees,32,32,3,22,255
hedgehog_s_001678.png,63,12,porcupine,medium_mammals,32,32,3,16,225
nile_crocodile_s_001280.png,27,15,crocodile,reptiles,32,32,3,0,229
colubrid_s_000340.png,78,15,snake,reptiles,32,32,3,12,188
raccoon_s_001979.png,66,12,raccoon,medium_mammals,32,32,3,2,246
sweet_pepper_s_000469.png,83,4,sweet_pepper,fruit_and_vegetables,32,32,3,0,233
pickup_s_001114.png,58,18,pickup_truck,vehicles_1,32,32,3,3,240
wardrobe_s_001950.png,94,6,wardrobe,household_furniture,32,32,3,0,224
chimpanzee_s_001912.png,21,11,chimpanzee,large_omnivores_and_herbivores,32,32,3,1,255
pear_s_001047.png,57,4,pear,fruit_and_vegetables,32,32,3,5,252
tussock_caterpillar_s_000058.png,18,7,caterpillar,insects,32,32,3,0,223
skyscraper_s_001487.png,76,9,skyscraper,large_man-made_outdoor_things,32,32,3,60,241
telephone_set_s_000042.png,86,5,telephone,household_electrical_devices,32,32,3,0,255
iguanid_lizard_s_000067.png,44,15,lizard,reptiles,32,32,3,95,241
fur_seal_s_000674.png,72,0,seal,aquatic_mammals,32,32,3,43,250
castor_canadensis_s_001221.png,4,0,beaver,aquatic_mammals,32,32,3,2,203
butterfly_s_000589.png,14,7,butterfly,insects,32,32,3,0,255
male_child_s_000489.png,11,14,boy,people,32,32,3,28,255
cloud_s_001176.png,23,10,cloud,large_natural_outdoor_scenes,32,32,3,65,204
infant_s_001319.png,2,14,baby,people,32,32,3,31,255
television_s_001102.png,87,5,television,household_electrical_devices,32,32,3,0,254
eared_seal_s_000086.png,72,0,seal,aquatic_mammals,32,32,3,0,255
forest_s_002306.png,33,10,forest,large_natural_outdoor_scenes,32,32,3,5,197
keyboard_s_001558.png,39,5,keyboard,household_electrical_devices,32,32,3,0,169
possum_s_000006.png,64,12,possum,medium_mammals,32,32,3,0,255
yellow_delicious_s_000123.png,0,4,apple,fruit_and_vegetables,32,32,3,0,242
opossum_s_001519.png,64,12,possum,medium_mammals,32,32,3,3,204
stingray_s_000399.png,67,1,ray,fish,32,32,3,13,253
cichlid_fish_s_000367.png,1,1,aquarium_fish,fish,32,32,3,0,229
motor_mower_s_000206.png,41,19,lawn_mower,vehicles_2,32,32,3,24,255
snail_s_001973.png,77,13,snail,non-insect_invertebrates,32,32,3,38,254
infant_s_000771.png,2,14,baby,people,32,32,3,0,253
tulip_s_000040.png,92,2,tulip,flowers,32,32,3,0,254
field_s_003147.png,60,10,plain,large_natural_outdoor_scenes,32,32,3,33,255
guided_missile_s_000776.png,69,19,rocket,vehicles_2,32,32,3,0,253
apple_s_000740.png,0,4,apple,fruit_and_vegetables,32,32,3,0,142
alp_s_000377.png,49,10,mountain,large_natural_outdoor_scenes,32,32,3,6,255
panthera_pardus_s_001103.png,42,8,leopard,large_carnivores,32,32,3,26,248
tussock_caterpillar_s_000131.png,18,7,caterpillar,insects,32,32,3,9,237
mouse_s_000037.png,50,16,mouse,small_mammals,32,32,3,2,255
black_woman_s_000090.png,98,14,woman,people,32,32,3,1,228
porcupine_s_000455.png,63,12,porcupine,medium_mammals,32,32,3,0,250
golden_delicious_s_001043.png,0,4,apple,fruit_and_vegetables,32,32,3,14,255
wardrobe_s_000709.png,94,6,wardrobe,household_furniture,32,32,3,0,169
beer_bottle_s_001900.png,9,3,bottle,food_containers,32,32,3,0,255
otter_s_001224.png,55,0,otter,aquatic_mammals,32,32,3,0,250
right_whale_s_000478.png,95,0,whale,aquatic_mammals,32,32,3,5,255
man_s_000818.png,46,14,man,people,32,32,3,0,255
pickup_truck_s_001784.png,58,18,pickup_truck,vehicles_1,32,32,3,0,255
apple_s_000519.png,0,4,apple,fruit_and_vegetables,32,32,3,0,251
adam_s_000304.png,46,14,man,people,32,32,3,10,255
castor_fiber_s_000028.png,4,0,beaver,aquatic_mammals,32,32,3,12,244
pine_tree_s_000053.png,59,17,pine_tree,trees,32,32,3,25,253
pear_s_001520.png,57,4,pear,fruit_and_vegetables,32,32,3,0,255
table_s_002883.png,84,6,table,household_furniture,32,32,3,12,255
butterfly_s_003200.png,14,7,butterfly,insects,32,32,3,1,242
trout_s_002162.png,91,1,trout,fish,32,32,3,3,224
motorcycle_s_001407.png,48,18,motorcycle,vehicles_1,32,32,3,5,255
mount_s_000327.png,49,10,mountain,large_natural_outdoor_scenes,32,32,3,22,243
keyboard_s_000757.png,39,5,keyboard,household_electrical_devices,32,32,3,35,255
dessert_plate_s_000487.png,61,3,plate,food_containers,32,32,3,13,233
sunflower_s_000097.png,82,2,sunflower,flowers,32,32,3,1,232
otter_s_002011.png,55,0,otter,aquatic_mammals,32,32,3,13,237
poppy_s_000022.png,62,2,poppy,flowers,32,32,3,0,255
spider_s_000023.png,79,13,spider,non-insect_invertebrates,32,32,3,4,225
carpenter_bee_s_000253.png,6,7,bee,insects,32,32,3,0,255
elephant_s_002068.png,31,11,elephant,large_omnivores_and_herbivores,32,32,3,11,240
chimp_s_002698.png,21,11,chimpanzee,large_omnivores_and_herbivores,32,32,3,6,148
manual-skunk010.png,75,12,skunk,medium_mammals,32,32,3,0,243
white_woman_s_000382.png,98,14,woman,people,32,32,3,24,255
telephone_set_s_000165.png,86,5,telephone,household_electrical_devices,32,32,3,113,253
mako_shark_s_001024.png,73,1,shark,fish,32,32,3,0,252
common_oak_s_000788.png,52,17,oak_tree,trees,32,32,3,6,255
poppy_s_000621.png,62,2,poppy,flowers,32,32,3,0,255
dessert_plate_s_000150.png,61,3,plate,food_containers,32,32,3,31,255
cichlid_s_002222.png,1,1,aquarium_fish,fish,32,32,3,0,255
turtle_s_001785.png,93,15,turtle,reptiles,32,32,3,0,254
crab_s_000058.png,26,13,crab,non-insect_invertebrates,32,32,3,0,146
butterfly_s_002424.png,14,7,butterfly,insects,32,32,3,4,254
train_s_001779.png,90,18,train,vehicles_1,32,32,3,14,255
pickup_truck_s_001806.png,58,18,pickup_truck,vehicles_1,32,32,3,0,255
shark_s_002271.png,73,1,shark,fish,32,32,3,0,253
valencia_orange_s_000075.png,53,4,orange,fruit_and_vegetables,32,32,3,0,255
velocipede_s_001225.png,8,18,bicycle,vehicles_1,32,32,3,30,255
dungeness_crab_s_001259.png,26,13,crab,non-insect_invertebrates,32,32,3,1,253
car_train_s_000563.png,90,18,train,vehicles_1,32,32,3,5,235
shark_s_000652.png,73,1,shark,fish,32,32,3,8,247
armored_combat_vehicle_s_000267.png,85,19,tank,vehicles_2,32,32,3,17,241
pear_s_000007.png,57,4,pear,fruit_and_vegetables,32,32,3,0,255
dessert_plate_s_000279.png,61,3,plate,food_containers,32,32,3,18,231
kangaroo_s_001271.png,38,11,kangaroo,large_omnivores_and_herbivores,32,32,3,42,254
bulldozer_s_000764.png,89,19,tractor,vehicles_2,32,32,3,4,247
eastern_grey_squirrel_s_000049.png,80,16,squirrel,small_mammals,32,32,3,0,211
acer_saccharinum_s_000011.png,47,17,maple_tree,trees,32,32,3,17,235
keyboard_s_001466.png,39,5,keyboard,household_electrical_devices,32,32,3,21,244
indian_elephant_s_000447.png,31,11,elephant,large_omnivores_and_herbivores,32,32,3,1,255
bed_s_001123.png,5,6,bed,household_furniture,32,32,3,16,238
skyscraper_s_000975.png,76,9,skyscraper,large_man-made_outdoor_things,32,32,3,38,191
eating_apple_s_000893.png,0,4,apple,fruit_and_vegetables,32,32,3,0,251
alp_s_000646.png,49,10,mountain,large_natural_outdoor_scenes,32,32,3,20,255
spider_s_000705.png,79,13,spider,non-insect_invertebrates,32,32,3,0,255
